query_id,food_id,page_content,rank,relevance_score
7,375,"Món: Bao tử khìa nước sá xị.
Dinh dưỡng: 383 kcal, 40.3g đạm, 43.2g bột đường, 5.9g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin B12, Giàu đạm, Món chính, Nhiều Cholesterol, Thịt, Thịt đỏ, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột.
Nguyên liệu: Bánh Mì, Bao Tử Heo, Bột Ngọt, Bột Ngũ Vị Hương, Hành Lá, Hành Tím, Nước Sá Xị, Nước Tương Phú Sĩ, Sả Cây, Tỏi.
Cách làm: Sơ chế bao tử bằng cách ngâm bao tử vào nước muối, dùng phèn chua xát vào mặt ngoài của bao tử, sau đó rửa sạch lại, lau ráo nước. Cắt bao tử làm miếng. Sả đập giập cắt khúc cm. Hành lá cắt đoạn đầu hành dài cm, phần lá cắt nhỏ làm đầu hành. Ướp bao tử: nước hành tỏi + ngũ vị hương + dầu điều + dầu hào + Nước tương “Phú Sĩ” + Bột ngọt + muối. Để phút. Khìa: Đun dầu trong chảo cho nóng, cho sả cắt khúc vào phi thơm, cho bao tử vào áp chảo (chừa nước ướp lại), áp chảo cho mặt thịt săn lại. Tiếp theo cho xác hành tỏi vào cho thơm. Thêm nước ướp thịt rồi đổ nước sá xị, thêm nước cho sâm sấp mặt thịt, đậy vung om chín với lửa vừa. Khi thịt mềm, nước xốt sánh, có tiếng mỡ reo thì tắt lửa, gắp bỏ phần sả cắt khúc, cho cái đầu hành vào trộn đều với thịt. Gắp thịt ra, để nguội cắt vát (nghiêng dao) để miếng thịt to bảng..",6,0
7,606,"Món: Bầu xào nghêu.
Dinh dưỡng: 224 kcal, 19.5g đạm, 18.0g bột đường, 8.5g béo.
Đặc điểm: Giàu Sắt, Giàu Vitamin A, Giàu Vitamin B12, Hải sản, Món chính, Nhiều Cholesterol, Rau xanh, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bầu Sao, Bột Ngọt, Dầu Ăn, Hành Lá, Hành Tây Tím, Hạt Nêm Ajingon Heo, Nước Thơm, Ớt Sừng, Quế, Rau Ngò Om, Tiêu, Tỏi, Tôm Khô, Thịt Nghêu.
Cách làm: Bầu bỏ ruột, cắt xéo. Tôm khô ngâm mềm. Nghêu sau khi ngâm với ớt, luộc với ít nước và dầu ăn, đợi nghêu vừa há miệng vớt ra gỡ lấy thịt. Lấy nước luộc nghêu. Thơm cắt lát. Hành tây tím cắt lát. Hành lá, ngò rí cắt khúc. Lá quế nhặt lá, cắt rối. Ớt sừng cắt sợi. Phi thơm tỏi băm, xào tôm khô và bầu, nêm Hạt nêm Heo, tiêu, Bột ngọt và nước luộc nghêu, thêm hành tím, lá quế, hành ngò vào đảo đều, cuối cùng trút nghêu vào, tắt lửa..",7,2
7,989,"Món: Bạch tuộc xào rượu gừng.
Dinh dưỡng: 228 kcal, 20.7g đạm, 12.5g bột đường, 8.6g béo.
Đặc điểm: Giàu Sắt, Giàu Vitamin A, Giàu Vitamin B12, Giàu đạm, Hải sản, Món chính, Nhiều Cholesterol, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bạch Tuộc, Dầu Ăn, Đường, Gừng, Giấm Gạo, Hành Lá, Hạt Nêm Ajingon Heo, Nước Tương Phú Sĩ, Ngò Rí, Ớt Sừng, Riềng, Rượu Trắng, Tiêu.
Cách làm: Hành lá cắt khúc Riềng, gừng & ớt sừng cắt sợi. Gừng sợi ngâm với rượu trắng trong phút. Bạch tuộc chần qua nước sôi có chút giấm gạo rồi cắt miếng vừa ăn, ướp với hạt nêm, đường, tiêu, rượu trắng ngâm gừng, giấm gạo lên men của và nước tương “Phú Sĩ”. Xào thơm riềng và gừng cắt sợi với dầu ăn, cho bạch tuộc vào xào lửa lớn đến khi vừa chín, thêm hành lá, ớt cắt sợi vào đảo đều, tắt lửa..",8,1
7,2079,"Món: Bạch tuộc xào rau muống.
Dinh dưỡng: 181 kcal, 13.8g đạm, 14.2g bột đường, 7.1g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin B12, Giàu Vitamin C, Giàu Vitamin K, Hải sản, Món chính, Nhiều Cholesterol, Rau xanh, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bạch Tuộc, Dầu Ăn, Dầu Điều, Dầu Hào, Đường, Gừng, Giấm Gạo, Hành, Hạt Nêm Ajingon Heo, Ớt Hiểm, Rau Muống, Rượu Trắng, Tiêu.
Cách làm: Bạch tuộc bỏ mắt, sơ chế sạch, ướp gừng băm, hành tỏi băm, ớt hiểm đập dập, Giấm gạo lên men LISA, rượu trắng, dầu hào, dầu điều, hạt nêm, để thấm. Rau muống lặt sạch, cắt khúc Pha xốt: trộn đều Giấm gạo lên men LISA, rượu trắng, đường, dầu hào. Phi thơm hành tỏi băm với dầu ăn, xào săn bạch tuộc, nêm lượng xốt, trút ra dĩa. Tiếp tục xào rau muống với dầu ăn và hành tỏi băm, nêm lượng xốt còn lại, chờ phút cho rau muống thấm gia vị, cho bạch tuộc vào đảo đều, tắt bếp..",9,2
7,278,"Món: Ba rọi rim cháy cạnh.
Dinh dưỡng: 576 kcal, 46.0g đạm, 64.8g bột đường, 12.1g béo.
Đặc điểm: Giàu đạm, Món chính, Nhiều Cholesterol, Nhiều tinh bột, Thịt, Thịt đỏ, Ít chất béo bão hòa, Ít chất xơ, Ít đường.
Nguyên liệu: Bột Ngọt, Cơm Trắng, Dầu Ăn, Dưa Leo, Đường, Hành Lá, Hành Tây, Hành Tím, Nước Mắm, Ớt Sừng, Rượu Trắng, Tỏi, Thịt Gà.
Cách làm: Xát ít muối, rượu trắng vào miếng thịt để phút sau đó rửa sạch để ráo. Luộc thịt nhanh qua nước sôi, xả nước làm lạnh, cắt thanh cỡ ngón tay. Ớt sừng, hành lá cắt khúc xéo, hành tây cắt múi cau. Dùng nồi đất hoặc gang. Chiên cháy cạnh thịt với ít dầu. Thêm đường thắng vàng, thêm hành tím, tỏi xào thơm. Thêm nước mắm đảo nhanh dậy mùi, thêm nước, Bột ngọt rim đến khi thịt mềm thấm vị. Sau cùng cho ớt sừng, hành lá vào đảo đều..",10,0
8,1574,"Món: Mì xào giòn chay.
Dinh dưỡng: 349 kcal, 12.5g đạm, 43.2g bột đường, 14.9g béo.
Đặc điểm: Giàu Vitamin A, Món chính, Rau xanh, Ít Cholesterol, Ít chất béo bão hòa, Ít tinh bột, Ít đường.
Nguyên liệu: Bột Năng, Bột Ngọt, Cà Chua, Cà Rốt, Cần Tây, Chả Lụa Chay, Dầu Ăn, Dầu Mè, Đường, Giấm Gạo, Hành, Kim Chi Cải Thảo, Mì Ý, Muối, Nấm Đông Cô, Nấm Kim Châm, Nấm Mèo, Nấm Rơm, Nước Dừa, Nước Tương Phú Sĩ, Ngò Rí, Ớt, Tàu Hũ Ky, Tiêu, Thịt Nguội.
Cách làm: Các loại rau củ rửa sạch. Hành boaro cắt lát xéo. Nấm rơm cắt đôi. Nấm kim châm cắt khúc. Cà rốt cắt sợi. Cải thảo cắt khúc xéo. Cà chua bỏ hạt, cắt sợi. Nấm đông cô, nấm mèo ngâm nở, cắt sợi. Thịt nguội chay, chả chay cắt sợi. Đậu hũ cắt lát mỏng, chiên vàng, cắt sợi. Hòa tan bột năng với nước. Ngò rí cắt nhỏ, ớt cắt lát. Trộn hỗn hợp gia vị: trộn nước tương Phú Sĩ với bột ngọt, nước dừa tươi. Phi thơm hành boaro, cho cà rốt, cải thảo, cần tây, nấm kim châm, nấm rơm, nấm đông cô, nấm mèo, cho hỗn hợp gia vị, Giấm gạo lên men LISA vào xào đến khi rau củ chín, thêm cà chua, dầu mè, bột năng pha loãng, thịt nguội, chả và đậu hũ vào, thêm tiêu tắt bếp..",1,1
8,1232,"Món: Mì cay chay.
Dinh dưỡng: 461 kcal, 18.8g đạm, 53.5g bột đường, 20.2g béo.
Đặc điểm: Giàu Vitamin A, Món chính, Rau xanh, Ít Cholesterol, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bột Ngọt, Cá Viên, Dầu Ăn, Đường, Hành, Hạt Nêm Ajingon Nấm, Lá Hẹ, Lê, Mẻ, Mì Udon, Muối, Nấm Kim Châm, Nước, Nước Mắm, Ngò Gai, Ớt Bột, Ớt Hiểm, Rau Húng Quế, Rau Tần Ô, Thịt Bò Chay.
Cách làm: Thịt bò chay ngâm nước ấm, vắt ráo. Cá viên chay cắt đôi, nêm hạt nêm hạt sen và nấm hương. Nấm kim châm cắt đôi. Hẹ lá cắt khúc Rau tần ô cắt khúc. Rau quế, ngò gai cắt nhỏ. Me cho vào nước sôi để lấy nước cốt me. Đun nóng dầu ăn, cho boa-rô vào phi thơm, rồi thêm ớt bột và ớt hiểm băm vào xào, sau đó trút thịt bò chay và cá viên vào xào thơm. Cho nước dùng chay vào nồi, nêm muối, bột ngọt, hạt nêm từ hạt sen và nấm hương, ớt bột Hàn Quốc, đường phèn, nước mắm chay, nước me, khuấy đều cho tan gia vị, nếm vị vừa ăn, tắt lửa..",2,0
8,1030,"Món: Salad ngũ sắc chay.
Dinh dưỡng: 577 kcal, 3.1g đạm, 10.7g bột đường, 58.1g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin C, Giàu chất béo không bão hòa đơn, Nhiều Cholesterol, Nhiều chất béo bão hòa, Rau xanh, Ít chất xơ, Ít tinh bột, Ít đường, Ít đạm.
Nguyên liệu: Bột Ngọt, Cà Rốt, Cần Tây, Chả Chay, Dầu Ăn, Dầu Hào, Đường, Hành, Mì Ý, Mỡ, Nước Tương Phú Sĩ, Ớt Chuông, Ớt Chuông Đỏ, Tiêu.
Cách làm: Xà lách mỡ rửa sạch, cắt dọc làm đôi, bỏ cuống, lấy ra khoảng lá xà lách để bày món ăn. Cà rốt, cần tây, chả chay, ớt chuông đỏ, vàng cắt hạt lựu nhỏ. Phi thơm hành boaro với dầu ăn, cho cà rốt, ớt chuông đỏ, vàng, cần tây, chả chay vào đảo nhanh tay, nêm nước tương “Phú Sĩ”, dầu hào chay, bột ngọt, đường. mở lửa nhỏ, xào vừa chín. Tắt lửa để nguội..",3,0
8,1220,"Món: Mì Spaghetti xốt chay.
Dinh dưỡng: 293 kcal, 15.1g đạm, 26.4g bột đường, 15.2g béo.
Đặc điểm: Các loại hạt, Giàu Vitamin A, Món chính, Rau xanh, Ít Cholesterol, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Cà Chua, Cà Rốt, Cần Tây, Dầu Ăn, Hạt Điều, Hạt Nêm Ajingon Nấm, Mì Spaghetti, Nấm Rơm, Nước Tương Phú Sĩ, Oregano, Sườn, Váng Đậu.
Cách làm: Sơ chế: Ngâm đậu hũ, sườn chay nở ra cho mềm rồi vắt ráo nước. Sau đó, thả đậu hũ và sườn chay vào dầu nóng chiên giòn Luộc mì theo hướng dẫn bao bì, vớt ra, để ráo, thêm dầu vào mì, xóc đều. Giữ lại nước luộc mì. Nấm rơm cắt nhỏ hạt lựu. Lá quế tây cắt nhỏ. Làm xốt: Phi thơm dầu với boa-rô băm, cho cà rốt vào xào sơ, rồi thêm cà chua và cà paste xào chung, nêm hạt nêm từ nấm hương và hạt sen, đường, nước tương “Phú Sĩ”, bơ tươi, thêm nước luộc mì vào, nấu khoảng phút, cho cần tây, nấm rơm và lá oregano khô vào nấu chín, nước xốt hơi sánh lại. Cuối cùng cho đậu hũ vào trộn đều. Làm nóng chảo với ít dầu và boarô, cho mì đã luộc vào, trộn với chút hạt nêm, tắt lửa. Trộn thêm hạt điều xay vào..",4,1
8,737,"Món: Mì căn xào bắp non.
Dinh dưỡng: 289 kcal, 23.5g đạm, 26.2g bột đường, 11.1g béo.
Đặc điểm: Giàu Vitamin A, Món chính, Rau xanh, Ít Cholesterol, Ít chất béo bão hòa, Ít tinh bột.
Nguyên liệu: Bắp Non, Bột Bắp, Cà, Cà Rốt, Dầu Ăn, Dầu Hào, Dầu Mè, Đậu Hà Lan, Đường, Giấm Gạo, Hạt Nêm Ajingon Nấm, Mè Trắng, Mì Căn, Nấm Đông Cô, Nước Tương Phú Sĩ, Ngò Rí, Ớt Sừng, Tiêu.
Cách làm: Chiên mì căn: Mì căn xé miếng, chiên hơi vàng và giòn, để ráo dầu. Luộc rau củ: Đun sôi nước, nêm Hạt nêm (Nấm hương & Hạt sen), lần lượt cho bắp non, đậu Hà lan, cà rốt, nấm đông cô vào luộc vừa chín, vớt ra. Pha hỗn hợp gia vị xào: Hạt nêm (Nấm hương & Hạt sen), đường, dầu hào chay, Nước tương “Phú Sĩ”, Giấm gạo lên men LISA, khuấy tan đều. Phi thơm hành boaro với dầu ăn, cho tất cả rau củ xào, nêm hỗn hợp gia vị, xào cho rau củ thấm vị và chín tới, thêm mì căn và ớt sừng vào, rưới hết phần gia vị còn lại vào đảo đều, thêm bột bắp pha với nước. Cuối cùng cho lá boaro và dầu mè vào xóc đều rồi tắt lửa..",5,1
8,530,"Món: Nui xào chay thập cẩm.
Dinh dưỡng: 242 kcal, 14.5g đạm, 22.6g bột đường, 11.6g béo.
Đặc điểm: Giàu Vitamin A, Món chính, Rau xanh, Ít Cholesterol, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bột Ngọt, Cà Chua, Cần Tây, Dầu Ăn, Dầu Mè, Đậu Hũ, Đường, Hành, Hạt Nêm Ajingon Nấm, Mì Căn, Muối, Nấm Đông Cô, Nui, Nước Tương Phú Sĩ, Ngò Rí, Ớt Chuông Xanh, Tiêu, Tương Cà, Tương Ớt.
Cách làm: Đậu hũ cắt sợi, ướp hạt nêm Nấm Hương & Hạt Sen, để thấm, chiên giòn. Mì căn cắt bản dọc rồi cắt xéo, chiên sơ. Cần tây lấy cọng, cắt xéo. Ớt chuông cắt hình thoi. Cà chua, bỏ hạt, cắt hình thoi. Nấm đông cô cắt mỏng. Hành boaro cắt xéo mỏng. Ngò rí cắt nhỏ. Đun sôi nước, nêm vào muối, cho nui vào luộc khoảng phút đến khi nui chín vừa mềm, vớt ra xả nước lạnh cho nguội rồi để ráo. Phi hành boaro với dầu ăn. Gia vị xào nui: Khuấy tan Nước tương “Phú Sĩ” với Hạt nêm Nấm, đường, Bột ngọt, tương cà, tương cà ketchup, dầu boaro phi và tương ớt. Làm nóng dầu ăn, xào săn mì căn, nấm, cà chua và đậu hũ chiên, tiếp tục cho cần tây và nui vào đảo đều, cho hỗn hợp gia vị vào xóc đều, cuối cùng thêm ớt chuông vào xào vừa chín thì tắt lửa. Thêm dầu mè..",6,1
8,1705,"Món: Mì căn kho tiêu xanh.
Dinh dưỡng: 252 kcal, 23.1g đạm, 15.5g bột đường, 11.7g béo.
Đặc điểm: Món chính, Ít Cholesterol, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Dầu Ăn, Dầu Điều, Đường, Gừng, Hạt Nêm Ajingon Nấm, Mì Căn, Muối, Nấm Rơm, Nước Dừa, Nước Tương Phú Sĩ, Nước Thơm, Ớt Sừng, Sả, Tiêu Xanh, Tương Ớt.
Cách làm: Mì căn cắt lát xéo dày ướp muối, hạt nêm từ nấm hương và hạt sen, nước tương “Phú Sĩ”, để phút cho thấm gia vị. Tiêu xanh đập dập. Nấm rơm khía chữ thập trên đầu. Thơm cắt lát. Gừng và ớt sừng cắt hình thoi. Xào mì căn với dầu cho se mặt, cho poa-rô, sả và tiêu xanh vào xào thơm, cho tiếp nấm rơm vào xào, thêm tương ớt, dầu điều và nước dừa vào nấu sôi. Cho thơm, gừng, ớt vào kho lửa liu riu, nêm hạt nêm từ nấm hương và hạt sen, nước tương “Phú Sĩ”, kho đến khi các nguyên liệu chín và thấm vị, nước kho sánh lại, tắt lửa..",7,1
8,791,"Món: Salad xanh.
Dinh dưỡng: 468 kcal, 24.5g đạm, 20.2g bột đường, 32.6g béo.
Đặc điểm: Các loại hạt, Giàu Vitamin A, Giàu Vitamin D, Giàu Vitamin K, Giàu đạm, Nhiều Cholesterol, Nhiều muối, Rau xanh, Thịt, Trứng, Ít tinh bột, Ít đường.
Nguyên liệu: Bacon, Bông Cải Xanh, Bơ, Đậu Nành Nhật, Đường, Hành Tây, Hạt Chia, Lá Húng, Măng Tây, Muối, Nước Chanh, Sandwich, Sốt Mayonnaise, Sữa Tươi, Tiêu, Trứng Gà.
Cách làm: Bacon cắt miếng cho vào chảo rang vàng. Hành tây lượng cắt sợi, ngâm đá, lượng còn lại cắt nhỏ. Bông cải xanh tách miếng vừa ăn. Măng tây bào xơ, cắt miếng xéo dài Đậu nành Nhật rửa sạch. Húng lủi rửa sạch, cắt nhỏ. Làm Crouton sandwich: cắt nhỏ vuông rồi cho vào chảo rang vàng giòn. Luộc rau: đun sôi nước, nêm ít muối, cho lần lượt bông cải xanh, măng tây và đậu nành Nhật vào luộc vừa chín, vớt ra ngâm nước lạnh rồi để ráo. Xay xốt xanh: sữa tươi, bơ lạt, hành tây cắt nhỏ, rau húng lủi, bacon rang vàng, Xốt Mayonnaise, đường, muối, tiêu, nước cốt chanh, cho vào máy xay nhuyễn..",8,0
8,300,"Món: Hàu chén nướng sốt tiêu xanh.
Dinh dưỡng: 188 kcal, 13.0g đạm, 11.6g bột đường, 10.5g béo.
Đặc điểm: Giàu Kẽm, Giàu Vitamin B12, Hải sản, Món chính, Nhiều Cholesterol, Nhạt muối, Ít calo, Ít chất béo bão hòa, Ít chất xơ, Ít tinh bột, Ít đường, Ít đạm.
Nguyên liệu: Bột Ngọt, Dầu Điều, Dầu Hào, Đường, Gừng, Hành Lá, Hành Tím, Hàu Sữa, Nước, Tiêu, Tiêu Xanh, Tỏi, Trứng Cút.
Cách làm: Hàu sữa rửa sạch dăm vỏ hàu. Làm sốt nướng: cho dầu màu điều vào nồi nhỏ sau đó cho hết lượng hành tím và tỏi xay phi thơm tiếp theo cho gừng băm vào cùng với tiêu xanh vào xào thơm cùng với gia vị dầu hào, tiêu xay cùng Bột ngọt sau đó đun sôi với nước. Nướng hào: chia đều hào vào đựng sốt sau đó cho sốt tiêu xanh vào và trên cùng là trứng cút và rắc thêm hành lá lên trên. Nướng hào bằng lò chiên không dầu ở nhiệt độ độ khi lò nóng cho hào chén vào nướng với thời gian phút..",9,1
8,1515,"Món: Bánh xèo xốt trứng gà tươi.
Dinh dưỡng: 354 kcal, 8.0g đạm, 42.4g bột đường, 17.4g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin C, Giàu Vitamin K, Hải sản, Món chính, Nhiều Cholesterol, Nhiều tinh bột, Rau xanh, Trứng, Ít đường.
Nguyên liệu: Bắp Cải, Bột Bánh Bao, Bột Gạo, Cà Rốt, Dầu Ăn, Hạt Nêm Ajingon Heo, Muối, Mực, Sốt Mayonnaise, Tỏi Tây.
Cách làm: Bắp cải, cà rốt, tỏi tây rửa sạch, để ráo, cắt sợi nhuyễn dài Mực tẩm xé sợi, chiên giòn. Pha bột: cho bột gạo, bột bánh xèo vào tô với nước, nêm muối và hạt nêm, dùng cây đánh trứng đánh đều cho hỗn hợp sệt lại, thêm bắp cải, cà rốt và tỏi tây vào trộn đều. Đun nóng ít dầu trong chảo, dùng vá múc hỗn hợp rau đổ vào chảo thành những bánh tròn có đường kính khoảng chiên vàng mặt..",10,0
9,1968,"Món: Hoành thánh cá hồi.
Dinh dưỡng: 460 kcal, 25.1g đạm, 18.8g bột đường, 31.2g béo.
Đặc điểm: Giàu Vitamin B12, Giàu Vitamin B6, Giàu Vitamin D, Giàu đạm, Hải sản, Món chính, Nhiều Cholesterol, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Cá Hồi, Dầu Ăn, Hành Lá, Hạt Nêm Ajingon Heo, Lá Hoành Thánh, Nấm Đông Cô, Sốt Mayonnaise, Tiêu, Tương Mè.
Cách làm: Nấm đông cô cắt lát mỏng. Hành lá cắt nhuyễn. Cá hồi cắt hạt lựu, trộn chung với nấm đông cô, nêm hạt nêm, hành lá cắt nhuyễn, tiêu, xốt Mayonnaise. Pha xốt: trộn xốt Mayonnaise và tương chua ngọt. Đun nóng dầu ăn, lần lượt dùng lá hoành thánh bọc phần cá lại, sau đó đem chiên chín vàng, vớt ra để ráo dầu..",1,1
9,1892,"Món: Hoành thánh.
Dinh dưỡng: 544 kcal, 44.5g đạm, 31.3g bột đường, 26.7g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin B12, Giàu đạm, Món chính, Nhiều Cholesterol, Thịt, Thịt đỏ, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bột Năng, Củ Cải Trắng, Dầu Ăn, Dầu Mè, Dầu Tỏi, Đường, Hành Lá, Hạt Nêm Ajingon Heo, Hoành Thánh, Lá Hẹ, Mè Trắng, Muối, Nước Tương Phú Sĩ, Ngò Rí, Ớt, Rau Xà Lách, Tiêu, Tôm Khô, Thịt Heo, Thịt Xá Xíu, Xương Heo.
Cách làm: Củ cải trắng gọt vỏ, cắt khúc. Thịt xá xíu cắt lát. Mè trắng rang thơm, giã nát. Xà lách rửa sạch, để ráo. Ngò rí, hành lá cắt nhỏ. Ớt cắt lát. Hẹ lá cắt khúc Nấu nước dùng: trụng xương heo qua nước sôi, rửa sạch. Nấu xương heo với nước dùng, cho tôm khô, củ cải trắng vào nấu cùng khoảng đến khi ra nước ngọt. Lọc lấy nước trong, nêm hạt nêm, dầu mè. Làm nhân hoành thánh: cho thịt băm vào tô, thêm mè trắng, hành lá, tỏi phi, hạt nêm, đường, muối, tiêu, nước bột năng. Dùng đũa đánh cho thịt tơi và dẻo. Gói hoành thánh: để miếng vỏ hoành thánh trên lòng bàn tay, múc nhân cho vào chính giữa vỏ hoành thánh, túm lại thành túi. Luộc hoành thánh: đun sôi nước, thêm một ít dầu ăn, cho hoành thánh vào luộc đến khi hoành thánh nổi lên trên mặt nước là đã chín, vớt ra cho vào tô..",2,2
9,520,"Món: Hoành thánh bắp chiên.
Dinh dưỡng: 464 kcal, 18.8g đạm, 40.2g bột đường, 25.2g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin D, Giàu đạm, Món chính, Nhiều Cholesterol, Nhiều tinh bột, Thịt, Trứng, Ít chất xơ, Ít đường, Đồ ăn nhanh, Đồ ăn sẵn.
Nguyên liệu: Bắp Mỹ, Bột Năng, Bột Ngọt, Củ Sắn, Dầu Ăn, Dầu Mè, Đậu Hà Lan, Đầu Hành Lá, Giò Sống Gà, Hạt Nêm Ajingon Heo, Lá Hoành Thánh, Sốt Mayonnaise, Tiêu, Thịt Heo, Trứng Gà.
Cách làm: Trộn thịt heo xay, giò sống cùng với đầu hành lá, bắp Mỹ, đậu Hà Lan, củ sắn, lòng trắng trứng gà, bột năng, nêm Hạt nêm Heo, Bột ngọt, tiêu, dầu mè, để thấm. Bắp Mỹ tách lấy hạt, luộc chín. Củ sắn băm nhỏ. Tách riêng lòng đỏ và long trắng trứng gà. Dùng muỗng cà phê múc nhân vào chính giữa da hoành thánh, sau đó phết lòng đỏ trứng gà xung quanh, và gói lại lần lượt cho hết nhân. Đun nóng dầu ăn, chiên hoành thánh ngập dầu với lửa vừa, sau đó vớt ra để ráo dầu..",3,1
9,655,"Món: Cháo đậu chà bông cá hồi.
Dinh dưỡng: 603 kcal, 47.3g đạm, 25.2g bột đường, 35.2g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin B12, Giàu Vitamin B6, Giàu Vitamin K, Giàu đạm, Hải sản, Món chính, Nhiều Cholesterol, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bột Ngọt, Cá Hồi, Cà Rốt, Dầu Mè, Đậu Phộng, Đường, Gạo, Gạo Nếp, Gừng, Hành, Hạt Nêm, Mè Trắng, Muối, Rau Ngót, Rượu Trắng, Tiêu, Xương Ống Bò.
Cách làm: Cá hồi rửa nhanh qua nước muối pha loãng, để ráo. Xương gà chặt làm ngâm phai tiết, rửa sạch, để ráo. Đậu phộng ngâm phút. Vo sạch gạo. Rau ngót lặt sạch, vò kĩ. Cà rốt cắt hạt lựu. Gừng đập dập. Hành ngò cắt nhỏ. Nấu cháo: Nấu chung xương gà, đậu phộng, loại gạo với nước đến khi gạo đậu nở mềm. Gắp bỏ xương gà thêm cà rốt, rau ngót nêm muối, Bột ngọt và Hạt nêm Gà. Chà bông: Luộc cá hồi với gừng, rượu trắng đề nguội, xé tơi. Rang nhỏ lửa cá hồi, nêm Bột ngọt, đường, tiêu, muối nước mắm, đến khi cá khô tơi..",4,3
9,2325,"Món: Cá hồi nướng xốt Mayo.
Dinh dưỡng: 1112 kcal, 85.2g đạm, 9.2g bột đường, 77.8g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin B12, Giàu Vitamin B6, Giàu Vitamin D, Giàu đạm, Hải sản, Món chính, Nhiều Cholesterol, Ít chất xơ, Ít tinh bột, Ít đường.
Nguyên liệu: Bột Canh, Cá Hồi, Cà Tím, Dầu Ăn, Đầu Hành Lá, Đường, Gừng, Hạt Nêm, Muối, Nước Chanh, Ngò Rí, Ớt Chuông, Ớt Sừng, Rượu Trắng, Sốt Mayonnaise, Tiêu, Thì Là, Trứng Gà.
Cách làm: Cá rửa sạch, thấm ráo nước, ướp cá với rượu trắng, đường, nước gừng và Nước tương “Phú Sĩ”, để thấm phút. Cà tím cắt miếng ngâm nước pha chút muối. Ớt sừng cắt miếng cạnh Ớt chuông vàng cắt sợi tròn bản Thì là cắt nhuyễn. Pha xốt: Trộn đều lòng đỏ trứng, thì là, nuớc cốt chanh và Xốt Mayonnaise. Phết hỗn hợp xốt lên cá, cho vào lò nướng đến khi cá chín. Xào rau: Chiên cà tím trong dầu ngập đến khi chín vàng, vớt ra riêng để ráo dầu. Chừa lại một ít dầu trong chảo, phi thơm đầu hành, ớt sừng, ớt vàng, cho cà tím vào xào, thêm nước tương “Phú Sĩ”, Hạt nêm, đường, rượu trắng, xào đến khi xốt cạn thấm vào cà..",5,1
9,2370,"Món: Cá hồi ngâm tương.
Dinh dưỡng: 240 kcal, 17.4g đạm, 14.7g bột đường, 10.2g béo.
Đặc điểm: Giàu Vitamin A, Giàu Vitamin B12, Giàu Vitamin B6, Giàu Vitamin C, Giàu Vitamin D, Giàu đạm, Hải sản, Món chính, Nhiều Cholesterol, Nhiều muối, Ít chất xơ, Ít tinh bột.
Nguyên liệu: Cá Hồi, Đường, Gừng, Hành Tây, Nước Tương Phú Sĩ, Ớt Chuông Đỏ, Ớt Xanh, Rượu Trắng, Tiêu Xanh.
Cách làm: Cá hồi bỏ da, rửa với rượu sau đó cắt thành miếng vừa ăn có độ dày bằng khoảng lóng tay rồi cho vào ngăn mát tủ lạnh. Hành tây cắt lát mỏng vừa ăn. Gừng bạn cạo bỏ vỏ rồi đập dập. tiêu xanh đập dập. Ớt vàng, ớt đỏ cắt bỏ cuống, rồi cắt lát mỏng. Nấu tan hỗn hợp gồm: nước tương, đường, rượu, nước, gừng đâp dập, hành tây, ớt chuông vàng, ớt chuông đỏ, nhánh tiêu xanh đập dập, nấu sôi sau đó hạ nhỏ lửa nấu thêm phút, tắt bếp để nguội sau đó lược qua rây lấy nước. Dùng hộp thủy tinh, xếp cá, hành tây, phần ớt vàng và ớt đỏ còn lại, sau đó cho nước tương vào ngâm sắp mặt cá hồi, đậy nắp lại và để trong ngăn mát tủ lạnh – tiếng là thưởng thức..",6,2
